product_id,product_name,product_company,product_flavour,category,product_size,product_price,product_rate,one_star,two_star,three_star,four_star,five_star,reviews_number,product_quality
81700,"Himalania, Himalayan Fine Pink Salt, 6 oz (170 g)  ",Himalania," Himalayan Fine Pink Salt,", Herb and Spices,170 g,not availabe,4.7,0,0,0,3,6,9,excellent
80149,"Gustus Vitae, Gourmet Seasoning, Taste of Cajun, 10 oz (283 g)",Gustus Vitae," Gourmet Seasoning, Taste of Cajun,", Herb and Spices,283 g,31.47,4.5,0,1,2,5,14,22,excellent
79299,"Pure Indian Foods, Organic Turmeric Root, Ground, 2.3 oz (65 g)  ",Pure Indian Foods," Organic Turmeric Root, Ground,", Herb and Spices,65 g,not availabe,4.8,0,0,0,1,5,6,excellent
79299,"Pure Indian Foods, Organic Turmeric Root, Ground, 2.3 oz (65 g)  ",Pure Indian Foods," Organic Turmeric Root, Ground,", Herb and Spices,65 g,not availabe,4.8,0,0,0,1,5,6,excellent
82543,"Terrasoul Superfoods, Turmeric Powder, 16 oz (454 g)  ",Terrasoul Superfoods," Turmeric Powder,", Herb and Spices,454 g,not availabe,4.6,0,0,1,3,9,13,excellent
82779,"Frontier Natural Products, Organic Turmeric Twist, Daily Blend, 1.80 oz (51 g)  ",Frontier Natural Products," Organic Turmeric Twist, Daily Blend,", Herb and Spices,51 g,not availabe,4.0,0,0,1,1,1,3,excellent
82780,"Frontier Natural Products, Organic Turmeric Twist, Sweet Blend, 1.80 oz (51 g)  ",Frontier Natural Products," Organic Turmeric Twist, Sweet Blend,", Herb and Spices,51 g,not availabe,5.0,0,0,0,0,4,4,excellent
84010,"Gustus Vitae, Gourmet Seasoning Dry Rub, Pacific Seafood Seasoning, 2.3 oz (65 g)",Gustus Vitae," Gourmet Seasoning Dry Rub, Pacific Seafood Seasoning,", Herb and Spices,65 g,14.15,4.0,0,0,1,1,1,3,excellent
84011,"Gustus Vitae, Gourmet Seasoning Dry Rub, Smoked Espresso Sea Salt, 2.3 oz (65 g)  ",Gustus Vitae," Gourmet Seasoning Dry Rub, Smoked Espresso Sea Salt,", Herb and Spices,65 g,not availabe,1.0,3,0,0,0,0,3,poor
86538,"Saffronia , Dried Lemon, 6 oz",Saffronia ," Dried Lemon,", Herb and Spices,6 ,11.78,5.0,0,0,0,0,3,3,excellent
79303,"Pure Indian Foods, Organic Kitchari Spice Mix, Ground, 2.4 oz (68 g)  ",Pure Indian Foods," Organic Kitchari Spice Mix, Ground,", Herb and Spices,68 g,not availabe,4.6,0,0,0,2,3,5,excellent
30764,"Frontier Natural Products, Cajun Seasoning, 16 oz (453 g)  ",Frontier Natural Products," Cajun Seasoning,", Herb and Spices,453 g,not availabe,4.5,4,6,24,34,169,237,excellent
30815,"Frontier Natural Products, Whole Coriander Seed, 16 oz (453 g)  ",Frontier Natural Products," Whole Coriander Seed,", Herb and Spices,453 g,not availabe,4.3,3,0,0,1,15,19,excellent
31348,"Simply Organic, Cayenne, 2.89 oz (82 g)",Simply Organic," Cayenne,", Herb and Spices,82 g,6.99,4.8,7,4,23,63,510,607,excellent
31453,"Simply Organic, Crushed Red Pepper, 1.59 oz (45 g)",Simply Organic," Crushed Red Pepper,", Herb and Spices,45 g,6.85,4.4,11,17,43,74,255,400,excellent
35790,"Frontier Natural Products, Organic Vanilla Extract, Indonesia, Farm Grown , 2 fl oz (59 ml)",Frontier Natural Products," Organic Vanilla Extract, Indonesia, Farm Grown ,", Herb and Spices,59 ,18.32,3.7,16,6,8,15,40,85,good
31428,"Simply Organic, Ground Nutmeg, 2.30 oz (65 g)",Simply Organic," Ground Nutmeg,", Herb and Spices,65 g,10.45,4.5,9,5,13,19,141,187,excellent
31470,"Simply Organic, Adjustable Grinder Cap, Chophouse Seasoning, 3.81 oz (108 g)",Simply Organic," Adjustable Grinder Cap, Chophouse Seasoning,", Herb and Spices,108 g,9.92,4.5,3,3,8,25,91,130,excellent
29795,"Eden Foods, Sea Salt, 14 oz (397 g)",Eden Foods," Sea Salt,", Herb and Spices,397 g,13.37,4.4,4,1,1,10,37,53,excellent
22596,"Starwest Botanicals, Rosehips Powder, Organic, 1 lb (453.6 g)",Starwest Botanicals," Rosehips Powder, Organic,", Herb and Spices,453,25.4,4.5,6,1,16,32,119,174,excellent
31475,"Simply Organic, Grind to a Salt Blend, 4.76 oz (135 g)",Simply Organic," Grind to a Salt Blend,", Herb and Spices,135 g,9.97,4.5,14,3,20,41,220,298,excellent
31471,"Simply Organic, Citrus A'Peel, 2.54 oz (72 g)",Simply Organic," Citrus A'Peel,", Herb and Spices,72 g,9.97,4.3,1,8,13,27,62,111,excellent
46440,"Frontier Natural Products, Alder Smoked Salt, Gourmet Salt Grinder, 3.17 oz (90 g)",Frontier Natural Products," Alder Smoked Salt, Gourmet Salt Grinder,", Herb and Spices,90 g,8.88,4.3,5,8,0,8,56,77,excellent
46440,"Frontier Natural Products, Alder Smoked Salt, Gourmet Salt Grinder, 3.17 oz (90 g)",Frontier Natural Products," Alder Smoked Salt, Gourmet Salt Grinder,", Herb and Spices,90 g,8.88,4.3,5,8,0,8,56,77,excellent
94932,"Frontier Natural Products, Za'atar Seasoning, 1.90 oz (55 g)",Frontier Natural Products," Za'atar Seasoning,", Herb and Spices,55 g,9.89,4.8,0,0,0,1,4,5,excellent
99193,"Old Bay, Seasoning, 2.62 oz (74 g)",Old Bay," Seasoning,", Herb and Spices,74 g,4.91,5.0,0,0,0,0,1,1,excellent
31016,"Frontier Natural Products, Organic Minced Garlic, 16 oz (453 g)",Frontier Natural Products," Organic Minced Garlic,", Herb and Spices,453 g,24.28,4.4,4,1,0,4,30,39,excellent
86241,"Kevala, Organic Turmeric Root Powder, 16 oz (454 g)",Kevala," Organic Turmeric Root Powder,", Herb and Spices,454 g,13.18,4.6,1,0,0,0,8,9,excellent
33500,"Knorr, French Onion Recipe Mix, 1.4 oz (40 g)",Knorr," French Onion Recipe Mix,", Herb and Spices,40 g,3.15,4.4,1,0,3,1,15,20,excellent
99190,"McCormick, Organic Brown Gravy Mix, 0.87 oz (24 g)",McCormick," Organic Brown Gravy Mix,", Herb and Spices,24 g,3.15,1.0,1,0,0,0,0,1,poor
50193,"Himalania, Fine Pink Salt, 10 oz (285 g)",Himalania," Fine Pink Salt,", Herb and Spices,285 g,13.92,3.8,5,0,2,6,13,26,good
31013,"Frontier Natural Products, Organic Whole Black Peppercorns Tellicherry, 16 oz (453 g)",Frontier Natural Products," Organic Whole Black Peppercorns Tellicherry,", Herb and Spices,453 g,29.97,4.7,0,1,3,14,53,71,excellent
22550,"Starwest Botanicals, Organic Cumin Seed, 1 lb (453.6 g)",Starwest Botanicals," Organic Cumin Seed,", Herb and Spices,453,21.13,4.8,0,0,0,3,14,17,excellent
94942,"Simply Organic, Spicy Curry Powder, 2.80 oz (79 g)",Simply Organic," Spicy Curry Powder,", Herb and Spices,79 g,8.01,4.7,0,0,0,2,4,6,excellent
35913,"Frontier Natural Products, Indian Curry Seasoning, 1.87 oz (53 g)",Frontier Natural Products," Indian Curry Seasoning,", Herb and Spices,53 g,5.9,4.6,3,1,2,16,68,90,excellent
86536,"Saffronia , Fenugreek Leaves, 6 oz",Saffronia ," Fenugreek Leaves,", Herb and Spices,6 ,14.18,4.7,0,0,0,1,2,3,excellent
75398,"Source Naturals, Black Seed Oil, 120 Softgels",Source Naturals," Black Seed Oil,", Herb and Spices,120 ,17.58,3.8,3,2,2,0,12,19,good
30842,"Frontier Natural Products, Popcorn Seasoning, Cheddar Cheese, 16 oz (453 g)",Frontier Natural Products," Popcorn Seasoning, Cheddar Cheese,", Herb and Spices,453 g,21.71,3.7,14,4,10,19,35,82,good
31478,"Simply Organic, French Onion Dip Mix, 12 Packets, 1.10 oz (31 g) Each",Simply Organic," French Onion Dip Mix, 12 Packets,", Herb and Spices,31 g,25.38,4.8,1,0,1,4,37,43,excellent
57979,"Bob's Red Mill, Honey Oat Granola, Gluten Free, 12 oz (340 g)",Bob's Red Mill," Honey Oat Granola, Gluten Free,", Breakfast,340 g,8.8,4.1,28,16,36,59,196,335,excellent
77538,"Julian Bakery, Pro Granola, Vanilla Cinnamon Cluster, 1.22 lbs (555 g)",Julian Bakery," Pro Granola, Vanilla Cinnamon Cluster,", Breakfast,555 g,22.02,3.7,119,45,54,84,337,639,good
75280,"Simple Mills, Naturally Gluten-Free, Almond Flour Mix, Pancake & Waffle, 10.7 oz (303 g)",Simple Mills," Naturally Gluten-Free, Almond Flour Mix, Pancake & Waffle,", Breakfast,303 g,12.07,4.3,6,10,12,23,94,145,excellent
82441,"Gerber, Lil' Bits, Oatmeal Cereal,  8+ Months, Banana Strawberry, 8 oz (227 g)",Gerber," Lil' Bits, Oatmeal Cereal,  8+ Months, Banana Strawberry,", Breakfast,227 g,7.38,4.1,9,2,6,13,45,75,excellent
25961,"Earth's Best, Organic Whole Grain Oatmeal Cereal, 8 oz (227 g)",Earth's Best," Organic Whole Grain Oatmeal Cereal,", Breakfast,227 g,6.9,4.2,92,20,35,88,491,726,excellent
89521,"Bob's Red Mill, Quick Cooking Rolled Oats, Whole Grain, Gluten Free, 28 oz (794 g)",Bob's Red Mill," Quick Cooking Rolled Oats, Whole Grain, Gluten Free,", Breakfast,794 g,15.38,4.7,7,4,9,26,234,280,excellent
89521,"Bob's Red Mill, Quick Cooking Rolled Oats, Whole Grain, Gluten Free, 28 oz (794 g)",Bob's Red Mill," Quick Cooking Rolled Oats, Whole Grain, Gluten Free,", Breakfast,794 g,15.38,4.7,7,4,9,26,234,280,excellent
82439,"Gerber, Hearty Bits, MultiGrain Cereal, 12+ Months, Banana, Apple, Strawberry, 8 oz (227 g)",Gerber," Hearty Bits, MultiGrain Cereal, 12+ Months, Banana, Apple, Strawberry,", Breakfast,227 g,7.38,4.7,2,1,4,3,59,69,excellent
71820,"FlapJacked, Pancake and Baking Mix, Gluten-Free, Buttermilk, 24 oz (680 g)",FlapJacked," Pancake and Baking Mix, Gluten-Free, Buttermilk,", Breakfast,680 g,20.45,4.1,17,15,23,55,133,243,excellent
48867,"Gerber, DHA & Probiotic, Single Grain Rice Cereal, 8 oz (227 g)",Gerber," DHA & Probiotic, Single Grain Rice Cereal,", Breakfast,227 g,8.23,4.4,32,8,19,49,278,386,excellent
48865,"Gerber, Rice Cereal, Single Grain, 8 oz (227 g)",Gerber," Rice Cereal, Single Grain,", Breakfast,227 g,6.28,4.5,22,12,21,62,317,434,excellent
88364,"Julian Bakery, Pro Granola, Peanut Butter Cluster, 1.16 lbs (526 g)",Julian Bakery," Pro Granola, Peanut Butter Cluster,", Breakfast,526 g,22.02,4.3,4,1,5,6,31,47,excellent
82443,"Gerber, Lil' Bits, Whole Wheat Cereal,  8+ Months, Apple Blueberry, 8 oz (227 g)",Gerber," Lil' Bits, Whole Wheat Cereal,  8+ Months, Apple Blueberry,", Breakfast,227 g,7.38,4.3,3,1,7,2,31,44,excellent
84617,"General Mills, Honey Nut Cheerios, 10.8 oz (306 g)",General Mills," Honey Nut Cheerios,", Breakfast,306 g,8.47,4.5,10,10,23,50,242,335,excellent
86632,"Julian Bakery, Pro Granola, Espresso Cluster, 17.9 oz (510 g)",Julian Bakery," Pro Granola, Espresso Cluster,", Breakfast,510 g,24.23,4.3,3,1,4,8,29,45,excellent
32204,"Cascadian Farm, Organic, Granola, Dark Chocolate Almond, 13.25 oz (375 g)",Cascadian Farm," Organic, Granola, Dark Chocolate Almond,", Breakfast,375 g,8.52,4.2,24,39,69,141,373,646,excellent
81390,"Happy Family Organics,  Clearly Crafted, Oats & Quinoa Baby Cereal, 7 oz (198 g)",Happy Family Organics,"  Clearly Crafted, Oats & Quinoa Baby Cereal,", Breakfast,198 g,6.19,4.5,4,0,0,4,31,39,excellent
25211,"Happy Family Organics, Organic Probiotic Baby Cereal, Multi-Grain, 7 oz (198 g)  ",Happy Family Organics," Organic Probiotic Baby Cereal, Multi-Grain,", Breakfast,198 g,not availabe,4.4,55,22,43,111,617,848,excellent
90949,"Gerber, Organic Oatmeal Cereal, Banana , 8 oz (227 g)",Gerber," Organic Oatmeal Cereal, Banana ,", Breakfast,227 g,8.47,4.7,0,0,0,4,8,12,excellent
58797,"General Mills, Cheerios, 12 oz (340 g)",General Mills," Cheerios,", Breakfast,340 g,10.12,4.3,9,6,13,16,99,143,excellent
89514,"Bob's Red Mill, Steel Cut Oats, Whole Grain, Gluten Free, 24 oz (680 g)",Bob's Red Mill," Steel Cut Oats, Whole Grain, Gluten Free,", Breakfast,680 g,11.29,4.8,1,0,2,8,64,75,excellent
25959,"Earth's Best, Organic Whole Grain Multi-Grain Cereal, 8 oz (227 g)",Earth's Best," Organic Whole Grain Multi-Grain Cereal,", Breakfast,227 g,6.9,4.3,35,11,22,37,273,378,excellent
11792,"Bob's Red Mill, Muesli, Old County Style, Whole Grain, 18 oz (510 g)",Bob's Red Mill," Muesli, Old County Style, Whole Grain,", Breakfast,510 g,8.77,4.5,24,14,62,130,565,795,excellent
61777,"Nature's Path, Love Crunch, Premium Organic Granola, Dark Chocolate & Red Berries, 11.5 oz (325 g)",Nature's Path," Love Crunch, Premium Organic Granola, Dark Chocolate & Red Berries,", Breakfast,325 g,7.86,4.3,85,88,125,330,1182,1810,excellent
48866,"Gerber, Whole Wheat Cereal, 8 oz (227 g)",Gerber," Whole Wheat Cereal,", Breakfast,227 g,6.28,4.3,12,3,5,10,81,111,excellent
77459,"Bob's Red Mill, Oatmeal, Apple Pieces and Cinnamon, 2.36 oz (67 g)",Bob's Red Mill," Oatmeal, Apple Pieces and Cinnamon,", Breakfast,67 g,3.92,4.1,7,1,2,7,28,45,excellent
48870,"Gerber, Organic Oatmeal, Single Grain Cereal, 8 oz (227 g)",Gerber," Organic Oatmeal, Single Grain Cereal,", Breakfast,227 g,7.48,4.4,7,3,8,26,98,142,excellent
54819,"Arrowhead Mills, Organic Sprouted, Corn Flakes, Gluten Free, 10 oz (283 g)",Arrowhead Mills," Organic Sprouted, Corn Flakes, Gluten Free,", Breakfast,283 g,8.31,3.8,8,5,5,10,26,54,good
46451,"Bob's Red Mill, Muesli, Gluten Free, 16 oz (453 g)",Bob's Red Mill," Muesli, Gluten Free,", Breakfast,453 g,9.74,4.3,2,4,25,40,97,168,excellent
21636,"Atkins, Snack, Peanut Butter Fudge Crisp Bar, 5 Bars, 1.2 oz (35 g) Each",Atkins," Snack, Peanut Butter Fudge Crisp Bar, 5 Bars,", Breakfast,35 g,13.78,4.2,17,12,37,77,161,304,excellent
90950,"Gerber, Organic Oatmeal Cereal, Millet Quinoa, 8 oz (227 g)",Gerber," Organic Oatmeal Cereal, Millet Quinoa,", Breakfast,227 g,8.47,4.4,1,1,2,4,19,27,excellent
79536,"Bob's Red Mill, Organic Oatmeal Cup, Classic with Flax & Chia, 1.8 oz (51 g)",Bob's Red Mill," Organic Oatmeal Cup, Classic with Flax & Chia,", Breakfast,51 g,3.92,4.4,1,0,1,3,9,14,excellent
44692,"Kashi, GoLean, Toasted Berry Crisp Cereal, 14 oz (397 g)",Kashi," GoLean, Toasted Berry Crisp Cereal,", Breakfast,397 g,8.19,4.2,15,16,52,76,195,354,excellent
81389,"Happy Family Organics, Clearly Crafted, Oatmeal Baby Cereal, 7 oz (198 g) ",Happy Family Organics," Clearly Crafted, Oatmeal Baby Cereal,", Breakfast,198 g,6.19,3.0,1,1,3,1,1,7,good
32205,"Cascadian Farm, Organic, Granola, Fruit and Nut, 13.5 oz (382 g)",Cascadian Farm," Organic, Granola, Fruit and Nut,", Breakfast,382 g,8.52,4.2,7,3,8,17,50,85,excellent
90951,"Gerber, Probiotic Rice Cereal, Banana Apple, 8 oz (227 g)",Gerber," Probiotic Rice Cereal, Banana Apple,", Breakfast,227 g,8.23,4.5,0,2,0,3,14,19,excellent
89993,"Lakanto, Low-Carb Pancake & Waffle Mix, 1 lb (454 g)",Lakanto," Low-Carb Pancake & Waffle Mix,", Breakfast,454 g,19.71,3.9,1,1,1,0,5,8,good
35680,"Bob's Red Mill, Granola, Apple Blueberry, 12 oz (340 g)",Bob's Red Mill," Granola, Apple Blueberry,", Breakfast,340 g,8.8,4.1,4,7,20,42,64,137,excellent
78667,"Bob's Red Mill, Paleo Pancake & Waffle Mix, Grain Free, Gluten Free, 13 oz (368 g)",Bob's Red Mill," Paleo Pancake & Waffle Mix, Grain Free, Gluten Free,", Breakfast,368 g,14.83,4.5,0,2,1,7,23,33,excellent
89486,"Bob's Red Mill, Organic 7 Grain Pancake & Waffle Mix, Whole Grain, 24 oz (680 g)",Bob's Red Mill," Organic 7 Grain Pancake & Waffle Mix, Whole Grain,", Breakfast,680 g,8.66,4.4,15,20,43,83,284,445,excellent
77461,"Bob's Red Mill, Oatmeal, Classic, 1.81 oz (51 g)",Bob's Red Mill," Oatmeal, Classic,", Breakfast,51 g,3.92,4.4,1,0,0,1,6,8,excellent
26883,"Arrowhead Mills, Organic Amaranth Flakes, 12 oz (340 g)",Arrowhead Mills," Organic Amaranth Flakes,", Breakfast,340 g,9.46,4.0,6,3,5,15,30,59,excellent
77460,"Bob's Red Mill, Oatmeal, Brown Sugar and Maple, 2.15 oz (61 g)",Bob's Red Mill," Oatmeal, Brown Sugar and Maple,", Breakfast,61 g,3.92,3.8,4,1,6,7,14,32,good
65106,"Julian Bakery, Paleo Pancakes and Waffle Mix, 9 oz (256 g)",Julian Bakery," Paleo Pancakes and Waffle Mix,", Breakfast,256 g,21.82,3.3,8,6,7,7,13,41,good
70916,"KIND Bars, Healthy Grains, Cinnamon Oat Clusters with Flax Seeds, 11 oz (312 g)",KIND Bars," Healthy Grains, Cinnamon Oat Clusters with Flax Seeds,", Breakfast,312 g,9.76,4.0,3,3,4,5,20,35,excellent
70918,"KIND Bars, Healthy Grains, Oats & Honey Clusters with Toasted Coconut, 11 oz (312 g)",KIND Bars," Healthy Grains, Oats & Honey Clusters with Toasted Coconut,", Breakfast,312 g,9.76,4.4,0,0,2,1,6,9,excellent
80591,"Kashi, Cinnamon French Toast Cereal, 10 oz (283 g)",Kashi," Cinnamon French Toast Cereal,", Breakfast,283 g,9.43,4.2,1,4,5,6,24,40,excellent
96530,"Nature's Path, Love Crunch, Dark Chocolate & Peanut Butter, 11.5 oz (325 g)",Nature's Path," Love Crunch, Dark Chocolate & Peanut Butter,", Breakfast,325 g,8.64,4.1,2,0,4,3,13,22,excellent
70915,"KIND Bars, Healthy Grains, Peanut Butter Whole Grain Clusters, 11 oz (312 g)",KIND Bars," Healthy Grains, Peanut Butter Whole Grain Clusters,", Breakfast,312 g,9.76,4.5,0,0,3,3,13,19,excellent
29663,"Bob's Red Mill, Organic Brown Rice Farina, Creamy Rice Hot Cereal, 26 oz (737 g)",Bob's Red Mill," Organic Brown Rice Farina, Creamy Rice Hot Cereal,", Breakfast,737 g,11.32,4.5,2,0,3,4,25,34,excellent
71910,"Familia, Bio Organic, Swiss Granola Fruit & Nuts, 13 oz (369 g)",Familia," Bio Organic, Swiss Granola Fruit & Nuts,", Breakfast,369 g,10.15,3.9,4,1,4,5,16,30,good
78673,"Bob's Red Mill, Muesli, Paleo Style, Gluten Free, 14 oz (397 g)",Bob's Red Mill," Muesli, Paleo Style, Gluten Free,", Breakfast,397 g,16.44,4.3,0,3,0,4,13,20,excellent
77462,"Bob's Red Mill, Oatmeal, Blueberry and Hazelnut, 2.5 oz (71 g)",Bob's Red Mill," Oatmeal, Blueberry and Hazelnut,", Breakfast,71 g,3.92,3.9,3,2,2,4,13,24,good
89511,"Bob's Red Mill, Extra Thick Rolled Oats, Whole Grain, 32 oz (907 g)",Bob's Red Mill," Extra Thick Rolled Oats, Whole Grain,", Breakfast,907 g,12.28,4.7,1,0,7,10,82,100,excellent
78668,"Bob's Red Mill, Muesli, Tropical, Gluten Free, 14 oz (397 g)",Bob's Red Mill," Muesli, Tropical, Gluten Free,", Breakfast,397 g,11.29,4.4,0,2,1,2,11,16,excellent
89488,"Bob's Red Mill, Oat Bran Hot Cereal, Gluten Free, 16 oz (454 g)",Bob's Red Mill," Oat Bran Hot Cereal, Gluten Free,", Breakfast,454 g,7.79,4.7,4,2,4,12,99,121,excellent
95945,"Enjoy Life Foods, Soft-Baked Breakfast Fruit & Oat Ovals, Chocolate Chip Banana, 5 Bars, 1.76 oz (50 g) Each",Enjoy Life Foods," Soft-Baked Breakfast Fruit & Oat Ovals, Chocolate Chip Banana, 5 Bars,", Breakfast,50 g,9.3,3.9,2,0,0,0,5,7,good
71908,"Familia, Bio Organic, Swiss Bircher Muesli, 16 oz (453 g)",Familia," Bio Organic, Swiss Bircher Muesli,", Breakfast,453 g,11.48,3.5,6,3,5,5,13,32,good
89513,"Bob's Red Mill, Scottish Oatmeal, Whole Grain, Gluten Free, 20 oz (567 g)",Bob's Red Mill," Scottish Oatmeal, Whole Grain, Gluten Free,", Breakfast,567 g,10.15,4.6,1,0,6,7,49,63,excellent
83065,"Bubba's Fine Foods, UnGranola, Dark Chocolate with Sea Salt, 6 oz (170 g)",Bubba's Fine Foods," UnGranola, Dark Chocolate with Sea Salt,", Breakfast,170 g,9.9,4.4,1,0,2,2,12,17,excellent
66119,"FlapJacked, Protein Pancake & Baking Mix, Cinnamon Apple, 12 oz (340 g)  ",FlapJacked," Protein Pancake & Baking Mix, Cinnamon Apple,", Breakfast,340 g,not availabe,3.8,13,6,17,15,47,98,good
98209,"Bob's Red Mill, Pan-Baked Granola, Maple Sea Salt, 11 oz (312 g)",Bob's Red Mill," Pan-Baked Granola, Maple Sea Salt,", Breakfast,312 g,11.59,5.0,0,0,0,0,3,3,excellent
87236,"KIND Bars, Breakfast Protein, Dark Chocolate Cocoa, 8 Pack of 2 Bars, 1.76 oz (50 g) Each",KIND Bars," Breakfast Protein, Dark Chocolate Cocoa, 8 Pack of 2 Bars,", Breakfast,50 g,20.76,4.9,0,0,0,1,12,13,excellent
32836,"Familia, Swiss Muesli, No Added Sugar, 32 oz (908 g)",Familia," Swiss Muesli, No Added Sugar,", Breakfast,908 g,14.09,4.0,8,10,27,49,66,160,excellent
61419,"MET-Rx, High Protein Pancake Mix, Original Buttermilk, 2 lbs (908 g)",MET-Rx," High Protein Pancake Mix, Original Buttermilk,", Breakfast,908 g,33.08,4.3,4,0,2,6,25,37,excellent
98210,"Bob's Red Mill, Pan-Baked Granola, Lemon Blueberry, 11 oz (312 g)",Bob's Red Mill," Pan-Baked Granola, Lemon Blueberry,", Breakfast,312 g,11.59,5.0,0,0,0,0,4,4,excellent
46477,"Nature's Path, Organic Instant Oatmeal, Variety Pack, 8 Packets, 14 oz (400 g)",Nature's Path," Organic Instant Oatmeal, Variety Pack, 8 Packets,", Breakfast,400 g,8.33,4.3,4,2,8,14,47,75,excellent
95947,"Enjoy Life Foods, Soft-Baked Breakfast Fruit & Oat Ovals, Maple Fig, 5 Bars, 1.76 oz (50 g) Each",Enjoy Life Foods," Soft-Baked Breakfast Fruit & Oat Ovals, Maple Fig, 5 Bars,", Breakfast,50 g,8.69,4.4,0,0,2,0,5,7,excellent
75140,"Earnest Eats, Superfood Oatmeal, Cranberry + Almond + Flax, American Blend, 2.35 oz (67 g)",Earnest Eats," Superfood Oatmeal, Cranberry + Almond + Flax, American Blend,", Breakfast,67 g,3.92,4.1,4,3,8,11,31,57,excellent
83066,"Bubba's Fine Foods, UnGranola, Cinnful Apple, 6 oz (170 g)",Bubba's Fine Foods," UnGranola, Cinnful Apple,", Breakfast,170 g,9.9,4.6,0,0,1,1,5,7,excellent
98812,"Kashi, GO Spark Cereal, Maple Brown Sugar, 11 oz (311 g)",Kashi," GO Spark Cereal, Maple Brown Sugar,", Breakfast,311 g,9.9,4.0,0,0,0,1,0,1,excellent
87235,"KIND Bars, Breakfast Protein, Almond Butter, 8 Pack of 2 Bars, 1.76 oz (50 g) Each",KIND Bars," Breakfast Protein, Almond Butter, 8 Pack of 2 Bars,", Breakfast,50 g,20.76,4.4,0,1,0,2,6,9,excellent
70917,"KIND Bars, Healthy Grains, Vanilla Blueberry Clusters with Flax Seeds, 11 oz (312 g)",KIND Bars," Healthy Grains, Vanilla Blueberry Clusters with Flax Seeds,", Breakfast,312 g,9.76,4.4,0,1,2,6,14,23,excellent
83743,"Clif Bar, Clif Energy Granola, Cocoa Almond, 10 oz (283 g)",Clif Bar," Clif Energy Granola, Cocoa Almond,", Breakfast,283 g,11.07,4.4,0,0,1,1,3,5,excellent
35578,"Bob's Red Mill, Honey Almond Granola, 18 oz (510 g)  ",Bob's Red Mill," Honey Almond Granola,", Breakfast,510 g,not availabe,4.3,21,3,28,76,175,303,excellent
66117,"FlapJacked, Protein Pancake & Baking Mix, Banana Hazelnut, 12 oz (340 g)  ",FlapJacked," Protein Pancake & Baking Mix, Banana Hazelnut,", Breakfast,340 g,not availabe,3.6,26,15,34,37,76,188,good
89510,"Bob's Red Mill, High Fiber Oat Bran Hot Cereal, 40 oz (1.13 kg)",Bob's Red Mill," High Fiber Oat Bran Hot Cereal,", Breakfast,1,15.02,4.7,2,1,5,16,103,127,excellent
44554,"Kashi, 7 Whole Grain Puffs, 6.5 oz (184 g)",Kashi," 7 Whole Grain Puffs,", Breakfast,184 g,6.91,3.8,2,2,6,1,12,23,good
41168,"Nature's Path, Organic Instant Oatmeal, Original, 8 Packets, 14 oz (400 g)",Nature's Path," Organic Instant Oatmeal, Original, 8 Packets,", Breakfast,400 g,8.33,4.3,1,1,5,7,21,35,excellent
95946,"Enjoy Life Foods, Soft-Baked Breakfast  Fruit & Oat Ovals, Berry Medley, 5 Bars, 1.76 oz (50 g) Each",Enjoy Life Foods," Soft-Baked Breakfast  Fruit & Oat Ovals, Berry Medley, 5 Bars,", Breakfast,50 g,9.14,4.0,0,0,1,0,1,2,excellent
33195,"Go Raw, Organic Sprouted Granola, Coco Crunch, 16 oz (454 g)",Go Raw," Organic Sprouted Granola, Coco Crunch,", Breakfast,454 g,17.88,4.3,6,4,7,23,69,109,excellent
83064,"Bubba's Fine Foods, UnGranola, Bourbon Vanilla, 6 oz (170 g)",Bubba's Fine Foods," UnGranola, Bourbon Vanilla,", Breakfast,170 g,9.9,4.3,0,1,1,3,7,12,excellent
83744,"Clif Bar, Clif Energy Granola, White Chocolate Macadamia Nut, 10 oz (283 g)",Clif Bar," Clif Energy Granola, White Chocolate Macadamia Nut,", Breakfast,283 g,11.07,3.8,2,0,0,2,4,8,good
85480,"Manitoba Harvest, Hemp Yeah! Organic Granola, Dark Chocolate, 10 oz (283 g)",Manitoba Harvest," Hemp Yeah! Organic Granola, Dark Chocolate,", Breakfast,283 g,9.25,4.0,1,0,0,0,3,4,excellent
89482,"Bob's Red Mill, Buttermilk Pancake & Waffle Mix, Whole Grain, 24 oz (680 g)",Bob's Red Mill," Buttermilk Pancake & Waffle Mix, Whole Grain,", Breakfast,680 g,8.66,4.2,3,2,14,16,44,79,excellent
96535,"Nature's Path, Organic Instant Oatmeal, Brown Sugar Maple, 8 Packets, 11.3 oz (320 g)",Nature's Path," Organic Instant Oatmeal, Brown Sugar Maple, 8 Packets,", Breakfast,320 g,8.33,5.0,0,0,0,0,3,3,excellent
96523,"Nature's Path, Grain Free Granola, Maple Almond, 8 oz (227 g)",Nature's Path," Grain Free Granola, Maple Almond,", Breakfast,227 g,11.71,4.0,0,0,1,0,1,2,excellent
85479,"Manitoba Harvest, Hemp Yeah! Organic Granola, Blueberry, 10 oz (283 g)",Manitoba Harvest," Hemp Yeah! Organic Granola, Blueberry,", Breakfast,283 g,9.68,3.7,3,0,0,2,6,11,good
96525,"Nature's Path, Organic, Flax Plus Maple Pecan Crunch Cereal, 11.5 oz (325 g)",Nature's Path," Organic, Flax Plus Maple Pecan Crunch Cereal,", Breakfast,325 g,9.09,4.3,1,0,0,0,5,6,excellent
